Id,Label,salary low,salary median,salary high,national_count,Degré,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Modularity Class
724,mechanical,34514.0,50750.0,72585.0,41748.0,14,14.0,5.0,9.0,13
728,senior mechanical design engineer,82290.0,101442.0,124642.0,41748.0,19,19.0,5.0,14.0,13
730,mechanical project engineer,56977.0,71050.0,111166.0,41748.0,7,7.0,1.0,6.0,13
731,senior product engineer,71925.0,119871.0,155287.0,84202.0,14,14.0,1.0,13.0,13
732,product design engineer,59763.0,82226.0,120867.0,41748.0,13,13.0,2.0,11.0,13
734,principal electrical engineer,97296.0,118589.0,142183.0,35334.0,8,8.0,2.0,6.0,13
735,senior electrical design engineer,77000.0,98639.0,127532.0,35334.0,5,5.0,2.0,3.0,13
736,lead electrical engineer,77419.0,103226.0,129501.0,35334.0,7,7.0,2.0,5.0,13
738,maintenance manager,47858.0,80000.0,112020.0,19108.0,19,19.0,8.0,11.0,15
742,electronic engineer,66507.0,88398.0,113190.0,35334.0,10,10.0,2.0,8.0,13
748,controls engineer,61801.0,73795.0,95484.0,35334.0,15,15.0,5.0,10.0,13
753,foreman,30968.0,59456.0,80377.0,36304.0,11,11.0,6.0,5.0,15
754,maintenance technician,30850.0,45074.0,74321.0,19108.0,32,32.0,22.0,10.0,15
755,maintenance mechanic,41200.0,53743.0,75148.0,19108.0,19,19.0,10.0,9.0,15
756,electronic technician,38963.0,58799.0,78155.0,37305.0,30,30.0,20.0,10.0,15
759,technician,28903.0,45419.0,68005.0,51953.0,21,21.0,9.0,12.0,15
762,senior technician,41899.0,47705.0,70383.0,30315.0,18,18.0,7.0,11.0,15
768,electronics technician,38963.0,58799.0,78155.0,37305.0,30,30.0,19.0,11.0,15
771,test technician,34048.0,46451.0,58637.0,16635.0,20,20.0,10.0,10.0,15
775,senior product development engineer,72813.0,95318.0,117226.0,84202.0,7,7.0,2.0,5.0,13
776,product development engineer,61808.0,80000.0,104954.0,84202.0,19,19.0,4.0,15.0,13
777,staff mechanical engineer,67400.0,90780.0,126969.0,41748.0,5,5.0,2.0,3.0,13
786,piping engineer,59631.0,78080.0,120929.0,41748.0,12,12.0,5.0,7.0,13
804,operating engineer,59922.0,83097.0,113731.0,35334.0,7,7.0,2.0,5.0,15
807,service technician,29201.0,44377.0,66671.0,37305.0,39,39.0,28.0,11.0,15
810,hvac engineer,47169.0,65000.0,85183.0,41748.0,2,2.0,1.0,1.0,15
823,production engineer,55790.0,83933.0,127469.0,41748.0,15,15.0,3.0,12.0,7
1126,field service representative,35205.0,58145.0,82763.0,37305.0,14,14.0,3.0,11.0,15
1127,product support engineer,57246.0,76500.0,110817.0,41847.0,6,6.0,0.0,6.0,10
1195,trainee engineer,40623.0,74811.0,77500.0,84202.0,16,16.0,2.0,14.0,13
1197,structural designer,42972.0,62305.0,86462.0,15225.0,11,11.0,2.0,9.0,5
1250,facility engineer,68624.0,95077.0,137127.0,35334.0,6,6.0,1.0,5.0,15
1443,plant engineer,59193.0,79304.0,108837.0,41748.0,13,13.0,1.0,12.0,15
1454,welder,31582.0,41910.0,69669.0,11509.0,8,8.0,3.0,5.0,15
1775,project manager engineer,83123.0,107472.0,144370.0,90853.0,1,1.0,1.0,0.0,13
1842,senior firmware engineer,88792.0,110788.0,133336.0,84202.0,12,12.0,3.0,9.0,13
1843,electronics engineer,66507.0,88398.0,113190.0,35334.0,15,15.0,2.0,13.0,13
1844,senior engineer ii,85097.0,102059.0,119762.0,84202.0,4,4.0,1.0,3.0,13
1851,senior structural engineer,74366.0,96372.0,129008.0,15225.0,8,8.0,1.0,7.0,13
1868,office engineer,53677.0,61316.0,79742.0,41748.0,5,5.0,1.0,4.0,13
1872,research leader,127215.0,154838.0,242813.0,109395.0,1,1.0,1.0,0.0,13
1877,senior field service engineer,64475.0,80021.0,109375.0,37305.0,3,3.0,1.0,2.0,15
1878,engineering technician,40000.0,55825.0,75069.0,16635.0,30,30.0,16.0,14.0,15
1879,customer service engineer,41445.0,67948.0,95304.0,125918.0,16,16.0,3.0,13.0,15
1880,customer engineer,41793.0,68218.0,86943.0,13410.0,13,13.0,1.0,12.0,15
1903,installation technician,28446.0,40000.0,57412.0,16635.0,15,15.0,4.0,11.0,15
1914,structural,77104.0,130967.0,259096.0,15225.0,5,5.0,3.0,2.0,5
1915,stress engineer,56697.0,74118.0,99857.0,21899.0,10,10.0,2.0,8.0,13
1916,associate design engineer,54751.0,64500.0,79726.0,41748.0,1,1.0,1.0,0.0,13
1922,consultant quantity surveyor,73189.0,86050.0,95690.0,15225.0,1,1.0,0.0,1.0,13
1923,civil designer,49345.0,63520.0,81602.0,15225.0,3,3.0,1.0,2.0,5
1957,r d technician,36120.0,47579.0,65247.0,51953.0,1,1.0,0.0,1.0,5
1997,senior product designer,66677.0,102621.0,137620.0,18521.0,4,4.0,1.0,3.0,13
1999,designer engineer,56909.0,72294.0,103530.0,10284.0,4,4.0,1.0,3.0,13
2012,senior controls engineer,75251.0,89470.0,115555.0,35334.0,2,2.0,1.0,1.0,13
2037,control system engineer,64859.0,79742.0,107269.0,19137.0,3,3.0,1.0,2.0,13
2109,avionics technician,27701.0,47078.0,70000.0,19108.0,10,10.0,2.0,8.0,15
2111,manufacturing technician,37031.0,52000.0,73029.0,19108.0,15,15.0,3.0,12.0,15
2121,electrical test engineer,52235.0,81706.0,112293.0,35334.0,3,3.0,1.0,2.0,15
2122,process technician,35086.0,49874.0,73297.0,16635.0,14,14.0,3.0,11.0,15
2124,electrical systems engineer,69260.0,85058.0,121019.0,35334.0,3,3.0,1.0,2.0,15
2141,piping stress engineer,75270.0,97935.0,115858.0,41748.0,2,2.0,1.0,1.0,13
2158,member of technical staff,84586.0,106322.0,136992.0,84202.0,20,20.0,5.0,15.0,13
2192,senior rd engineer,86699.0,103023.0,129501.0,84202.0,1,1.0,0.0,1.0,13
2196,maintenance coordinator,43828.0,78453.0,100025.0,19108.0,6,6.0,0.0,6.0,15
2385,process operator,37439.0,68495.0,103458.0,14826.0,7,7.0,4.0,3.0,15
2629,assistant in,38699.0,48753.0,71028.0,16512.0,2,2.0,1.0,1.0,12
2961,rf engineer,50079.0,72258.0,95224.0,35334.0,14,14.0,2.0,12.0,13
3135,research and development engineer,60908.0,86618.0,111910.0,84202.0,5,5.0,1.0,4.0,13
3205,instrument engineer,69286.0,88665.0,117673.0,35334.0,1,1.0,0.0,1.0,13
3210,facilities engineer,68624.0,95077.0,137127.0,41748.0,13,13.0,1.0,12.0,15
3231,electrical controls engineer,59083.0,76339.0,90567.0,35334.0,1,1.0,0.0,1.0,13
3298,senior research engineer,83088.0,105965.0,145112.0,84202.0,9,9.0,2.0,7.0,13
3380,audio engineer,34647.0,43775.0,85023.0,84202.0,6,6.0,1.0,5.0,5
4052,communications technician,47888.0,67674.0,79893.0,19108.0,10,10.0,1.0,9.0,15
4268,telecommunication technician,45128.0,55471.0,73616.0,19108.0,3,3.0,1.0,2.0,15
4294,application engineer,61961.0,83123.0,117560.0,84202.0,16,16.0,1.0,15.0,13
4295,hardware engineer,71064.0,94351.0,125604.0,35334.0,17,17.0,3.0,14.0,13
4402,senior hardware engineer,99259.0,114710.0,132841.0,35334.0,8,8.0,2.0,6.0,13
4404,senior electronics engineer,75069.0,102521.0,131673.0,35334.0,3,3.0,1.0,2.0,15
4405,analog design engineer,79570.0,98348.0,128794.0,35334.0,5,5.0,1.0,4.0,13
4407,engineering trainee,40623.0,74811.0,77500.0,84202.0,2,2.0,1.0,1.0,13
4439,consulting engineer,70006.0,103226.0,154503.0,41847.0,14,14.0,1.0,13.0,13
4444,senior engineering technician,42725.0,61414.0,87629.0,35334.0,12,12.0,1.0,11.0,15
4447,senior application engineer,82580.0,105697.0,137011.0,84202.0,13,13.0,2.0,11.0,13
4454,superintending engineer,86414.0,106687.0,121028.0,41748.0,2,2.0,0.0,2.0,13
4472,senior customer service engineer,42614.0,59611.0,90923.0,125918.0,1,1.0,1.0,0.0,15
4480,packaging engineer,62637.0,93251.0,115805.0,41748.0,4,4.0,1.0,3.0,13
4510,telecommunications technician,45128.0,55471.0,73616.0,19108.0,12,12.0,2.0,10.0,15
4530,structural design engineer,55013.0,69448.0,99771.0,15225.0,4,4.0,0.0,4.0,13
4533,stress analyst,61677.0,74088.0,101232.0,15815.0,4,4.0,1.0,3.0,13
4535,pipeline engineer,70796.0,88899.0,121748.0,84202.0,1,1.0,1.0,0.0,13
4592,tooling engineer,61944.0,76000.0,98530.0,41748.0,8,8.0,1.0,7.0,7
4676,engineering consultant,70006.0,103226.0,154503.0,15225.0,13,13.0,0.0,13.0,13
4705,planning engineer,67799.0,80907.0,101500.0,41847.0,9,9.0,0.0,9.0,13
4763,associate engineer,50750.0,71634.0,109516.0,84202.0,18,18.0,3.0,15.0,13
4764,senior field applications engineer,86406.0,114633.0,141750.0,41748.0,2,2.0,1.0,1.0,15
4830,engineer ii,64000.0,75542.0,92073.0,84202.0,13,13.0,0.0,13.0,13
4943,aircraft maintenance technician,34813.0,50865.0,91730.0,19108.0,4,4.0,1.0,3.0,15
4950,senior manufacturing technician,45000.0,65920.0,82000.0,41748.0,1,1.0,1.0,0.0,15
4964,customer service technician,27325.0,34510.0,70200.0,37305.0,10,10.0,0.0,10.0,15
4971,chemical technician,31157.0,37037.0,55471.0,19108.0,1,1.0,1.0,0.0,15
4975,rf design engineer,61700.0,81246.0,117561.0,35334.0,5,5.0,2.0,3.0,13
5044,distinguished member of technical staff,119772.0,144516.0,165403.0,13689.0,1,1.0,1.0,0.0,13
5074,senior development engineer,80745.0,101006.0,133130.0,84202.0,16,16.0,1.0,15.0,13
5369,applications engineer,61961.0,83123.0,117560.0,84202.0,16,16.0,1.0,15.0,13
6321,senior rf engineer,76125.0,90655.0,109508.0,35334.0,5,5.0,2.0,3.0,13
6785,senior applications engineer,82580.0,105697.0,137011.0,84202.0,17,17.0,3.0,14.0,13
7059,dsp engineer,75456.0,90374.0,120935.0,41748.0,5,5.0,2.0,3.0,5
7735,sap mm consultant,58799.0,75879.0,111682.0,43263.0,6,6.0,0.0,6.0,12
8047,principal systems engineer,101439.0,126875.0,160723.0,21899.0,17,17.0,2.0,15.0,13
8395,hardware design engineer,68996.0,91548.0,126721.0,35334.0,10,10.0,2.0,8.0,13
8396,associate electrical engineer,59871.0,67097.0,77615.0,35334.0,1,1.0,1.0,0.0,13
8397,fpga engineer,73342.0,88203.0,125771.0,35334.0,4,4.0,2.0,2.0,5
8544,senior hardware design engineer,93470.0,114695.0,143673.0,35334.0,5,5.0,2.0,3.0,13
8548,digital design engineer,75328.0,86576.0,113119.0,35334.0,3,3.0,1.0,2.0,13
8551,senior analog design engineer,96262.0,113548.0,132503.0,35334.0,1,1.0,1.0,0.0,13
8628,rf test engineer,61002.0,77659.0,99190.0,35334.0,2,2.0,1.0,1.0,15
8706,senior packaging engineer,85451.0,100982.0,113338.0,41748.0,1,1.0,1.0,0.0,13
8904,engineering designer,56909.0,72294.0,103530.0,10284.0,2,2.0,0.0,2.0,5
8942,development engineer,62282.0,80987.0,108091.0,84202.0,15,15.0,0.0,15.0,13
8981,senior mechanical staff engineer,86336.0,99235.0,136790.0,41748.0,1,1.0,1.0,0.0,13
8988,cad engineer,57695.0,89302.0,122017.0,41748.0,11,11.0,0.0,11.0,13
9043,senior planning engineer,69988.0,103073.0,189476.0,41847.0,1,1.0,1.0,0.0,13
9088,senior software engineer consultant,102123.0,112719.0,134054.0,84202.0,3,3.0,1.0,2.0,13
9145,engineer iii,70449.0,86821.0,105781.0,84202.0,3,3.0,1.0,2.0,13
9242,regional service manager,57316.0,90843.0,107665.0,14155.0,8,8.0,1.0,7.0,15
9344,senior rf design engineer,78461.0,100282.0,147085.0,35334.0,1,1.0,1.0,0.0,13
9380,technical service representative,40327.0,63793.0,83221.0,125918.0,5,5.0,1.0,4.0,15
10925,project planner,49743.0,72217.0,106581.0,41535.0,10,10.0,1.0,9.0,13
11562,field applications engineer,82901.0,110831.0,159483.0,41748.0,5,5.0,1.0,4.0,13
11574,instrumentation engineer,69286.0,88665.0,117673.0,35334.0,4,4.0,0.0,4.0,13
12630,mm sap consultant,58799.0,75879.0,111682.0,43263.0,1,1.0,1.0,0.0,12
12631,sap mm analyst,69020.0,86384.0,136279.0,27235.0,1,1.0,1.0,0.0,12
12751,staff design engineer,103941.0,125884.0,146069.0,41748.0,2,2.0,0.0,2.0,13
13034,staff systems engineer,92750.0,122870.0,146163.0,21899.0,5,5.0,1.0,4.0,13
13369,firmware design engineer,75494.0,89709.0,117925.0,35334.0,1,1.0,1.0,0.0,13
13596,aerospace engineer,60692.0,81200.0,130387.0,41748.0,5,5.0,1.0,4.0,13
13725,maintenance tech,28027.0,46223.0,74606.0,19108.0,5,5.0,0.0,5.0,15
13933,projects manager,81285.0,96425.0,125460.0,90853.0,6,6.0,0.0,6.0,13
14153,tech,26780.0,44355.0,75034.0,20420.0,1,1.0,0.0,1.0,5
14202,director of service,53068.0,108503.0,168499.0,14155.0,3,3.0,1.0,2.0,15
14337,technical service manager,64281.0,94206.0,138423.0,35661.0,3,3.0,1.0,2.0,15
16352,manufacturing process engineer,54155.0,67751.0,93449.0,14826.0,2,2.0,0.0,2.0,7
16848,equipment specialist,49978.0,64173.0,122490.0,41535.0,1,1.0,0.0,1.0,15
17153,graduate engineer,51128.0,58839.0,74416.0,41748.0,3,3.0,0.0,3.0,13
17276,senior staff systems engineer,118709.0,134152.0,156592.0,21899.0,2,2.0,1.0,1.0,13
17506,verification engineer,74204.0,90970.0,123871.0,35334.0,4,4.0,0.0,4.0,13
17691,senior engineering specialist,84000.0,121207.0,155318.0,35334.0,2,2.0,0.0,2.0,13
17694,senior aerospace engineer,75212.0,98880.0,129403.0,41748.0,1,1.0,1.0,0.0,13
17941,senior projects manager,85058.0,108704.0,138539.0,90853.0,1,1.0,1.0,0.0,13
20099,asic verification engineer,78392.0,99284.0,143398.0,35334.0,2,2.0,1.0,1.0,13
43,owner,24962.0,72774.0,170080.0,80658.0,220,220.0,206.0,14.0,17
118,account executive,36129.0,57000.0,132997.0,48466.0,259,259.0,245.0,14.0,17
121,account manager,48563.0,78678.0,111690.0,46898.0,229,229.0,215.0,14.0,17
141,marketing assistant,30000.0,37384.0,52903.0,40390.0,31,31.0,17.0,14.0,14
213,general manager,38115.0,57703.0,111155.0,32028.0,241,241.0,226.0,15.0,17
228,sales representative,32490.0,55742.0,113247.0,152529.0,185,185.0,170.0,15.0,17
260,sales manager,41466.0,71410.0,145712.0,45179.0,149,149.0,135.0,14.0,17
287,product manager,55622.0,111650.0,158569.0,33317.0,64,64.0,49.0,15.0,8
338,reporter,28903.0,42274.0,88223.0,15200.0,10,10.0,6.0,4.0,10
444,marketing manager,75542.0,98003.0,131950.0,40390.0,75,75.0,60.0,15.0,14
451,sales engineer,58839.0,88199.0,145688.0,41748.0,23,23.0,9.0,14.0,17
487,district manager,48977.0,76125.0,121914.0,32270.0,52,52.0,37.0,15.0,17
513,senior account executive,50095.0,70193.0,166928.0,48466.0,74,74.0,60.0,14.0,17
514,regional sales manager,79287.0,121631.0,167741.0,14155.0,84,84.0,70.0,14.0,17
515,senior account manager,75721.0,114683.0,140044.0,46898.0,43,43.0,29.0,14.0,17
516,account supervisor,60001.0,77419.0,94967.0,48466.0,28,28.0,14.0,14.0,17
517,sales executive,40000.0,82000.0,185961.0,48466.0,33,33.0,19.0,14.0,17
518,account representative,30968.0,46782.0,82087.0,14378.0,20,20.0,5.0,15.0,17
533,territory manager,41000.0,64793.0,121801.0,45179.0,51,51.0,37.0,14.0,17
567,marketing coordinator,34397.0,44609.0,58870.0,40390.0,45,45.0,31.0,14.0,14
568,marketing associate,35000.0,48641.0,80000.0,40390.0,17,17.0,3.0,14.0,14
575,marketing specialist,38570.0,54224.0,83206.0,40390.0,22,22.0,8.0,14.0,14
576,assistant account executive,33283.0,38570.0,44332.0,16512.0,18,18.0,5.0,13.0,17
579,director of marketing,66904.0,124105.0,173235.0,13674.0,46,46.0,31.0,15.0,14
580,public relations manager,48204.0,77659.0,115779.0,40390.0,18,18.0,4.0,14.0,14
654,operations supervisor,41466.0,53677.0,76587.0,75260.0,16,16.0,6.0,10.0,17
774,regional manager,72137.0,106575.0,167512.0,14155.0,34,34.0,19.0,15.0,17
906,realtor,25806.0,55415.0,128000.0,179184.0,17,17.0,2.0,15.0,17
916,director of sales,59871.0,123871.0,221662.0,14155.0,48,48.0,34.0,14.0,17
970,vice president of sales,84062.0,160000.0,280872.0,18100.0,23,23.0,8.0,15.0,17
972,senior product manager,101442.0,129501.0,158469.0,33317.0,34,34.0,19.0,15.0,8
973,product marketing manager,78684.0,111587.0,144516.0,40390.0,26,26.0,12.0,14.0,8
974,associate product manager,56605.0,75355.0,111894.0,33317.0,18,18.0,4.0,14.0,14
1111,staff reporter,26710.0,44332.0,60003.0,15200.0,4,4.0,2.0,2.0,10
1138,financial advisor,31648.0,55471.0,114610.0,23468.0,19,19.0,4.0,15.0,17
1361,senior marketing manager,86275.0,120000.0,152250.0,40390.0,29,29.0,14.0,15.0,14
1362,marketing director,96902.0,150000.0,199496.0,13674.0,31,31.0,16.0,15.0,14
1363,marketing consultant,37213.0,64375.0,108403.0,40390.0,24,24.0,10.0,14.0,14
1364,marketing communications manager,59653.0,90187.0,127186.0,40390.0,22,22.0,7.0,15.0,14
1375,media coordinator,32934.0,37771.0,50505.0,16512.0,6,6.0,0.0,6.0,14
1388,senior sales engineer,85548.0,127521.0,172667.0,41748.0,17,17.0,2.0,15.0,8
1391,management supervisor,85040.0,105858.0,132997.0,32270.0,20,20.0,5.0,15.0,17
1393,brand manager,60000.0,111638.0,135976.0,40390.0,22,22.0,7.0,15.0,14
1402,desktop publisher,34937.0,48904.0,62774.0,37872.0,7,7.0,1.0,6.0,14
1432,regional vice president,97589.0,166413.0,280393.0,18100.0,18,18.0,3.0,15.0,17
1442,district sales manager,50000.0,86275.0,139569.0,45179.0,53,53.0,38.0,15.0,17
1453,sales consultant,31897.0,60000.0,121165.0,14378.0,37,37.0,22.0,15.0,17
1460,logistics manager,48506.0,72299.0,110000.0,19471.0,14,14.0,5.0,9.0,17
1491,sales,32375.0,60957.0,137025.0,45179.0,17,17.0,2.0,15.0,17
1497,national account manager,43793.0,97125.0,170000.0,46898.0,30,30.0,16.0,14.0,17
1498,account director,75000.0,108527.0,160705.0,46898.0,20,20.0,6.0,14.0,17
1499,national sales manager,71331.0,106322.0,182610.0,45179.0,30,30.0,15.0,15.0,17
1500,area sales manager,38850.0,59631.0,127204.0,45179.0,23,23.0,9.0,14.0,17
1501,senior account supervisor,78089.0,91350.0,112212.0,48466.0,11,11.0,2.0,9.0,17
1502,senior sales executive,55078.0,97032.0,199556.0,48466.0,15,15.0,1.0,14.0,17
1503,senior account representative,41702.0,66407.0,125318.0,46898.0,14,14.0,1.0,13.0,17
1529,territory sales manager,44656.0,62592.0,111485.0,45179.0,23,23.0,9.0,14.0,17
1536,management trainee,32000.0,36681.0,55415.0,32270.0,18,18.0,3.0,15.0,17
1550,campaign manager,38012.0,51613.0,77042.0,40390.0,13,13.0,0.0,13.0,14
1591,social media manager,34158.0,51613.0,82572.0,40390.0,12,12.0,1.0,11.0,14
1592,account management intern,51154.0,99431.0,114952.0,48466.0,5,5.0,1.0,4.0,17
1593,junior account executive,31013.0,37187.0,49947.0,48466.0,7,7.0,1.0,6.0,17
1594,vice president of marketing,98477.0,165161.0,225749.0,18100.0,17,17.0,2.0,15.0,8
1595,director of public relations,60678.0,84642.0,124578.0,18644.0,15,15.0,2.0,13.0,17
1597,senior public relations manager,75758.0,132997.0,144173.0,40390.0,1,1.0,1.0,0.0,14
2406,product specialist,40284.0,68513.0,115588.0,33317.0,15,15.0,1.0,14.0,17
2528,senior product marketing manager,109447.0,150220.0,170963.0,33317.0,15,15.0,3.0,12.0,8
2529,director of product management,114726.0,150907.0,188528.0,33317.0,17,17.0,3.0,14.0,8
2530,assistant product manager,44322.0,57010.0,67645.0,33317.0,13,13.0,1.0,12.0,14
2531,senior brand manager,95690.0,129032.0,152250.0,40390.0,19,19.0,4.0,15.0,14
2532,associate brand manager,67631.0,97816.0,109165.0,40390.0,19,19.0,5.0,14.0,14
2806,outside sales representative,33470.0,53959.0,94720.0,14378.0,20,20.0,5.0,15.0,17
2828,business consultant,93174.0,118939.0,147188.0,73024.0,14,14.0,0.0,14.0,17
2878,communications coordinator,34643.0,44343.0,61902.0,40390.0,13,13.0,0.0,13.0,14
2928,public relations specialist,35466.0,44101.0,59910.0,21316.0,12,12.0,1.0,11.0,10
2982,investment consultant,44128.0,56774.0,111643.0,43263.0,6,6.0,1.0,5.0,17
3039,regional sales director,66050.0,123871.0,249774.0,14155.0,17,17.0,3.0,14.0,17
3244,corporate sales manager,43347.0,69003.0,145817.0,45179.0,13,13.0,0.0,13.0,17
3501,associate marketing manager,50750.0,86334.0,109716.0,40390.0,17,17.0,4.0,13.0,14
3502,marketing communications specialist,42116.0,59849.0,72030.0,40390.0,15,15.0,2.0,13.0,14
3503,marketing communications coordinator,35400.0,48960.0,80101.0,40390.0,8,8.0,2.0,6.0,14
3515,media planner,39226.0,49924.0,60957.0,41535.0,19,19.0,6.0,13.0,14
3517,marketing representative,34533.0,52202.0,89054.0,152529.0,15,15.0,0.0,15.0,16
3538,vice president account director,124081.0,153987.0,182908.0,18100.0,5,5.0,1.0,4.0,17
3539,assistant brand manager,55825.0,96647.0,108614.0,38393.0,13,13.0,3.0,10.0,14
3586,advertising manager,41262.0,76633.0,111990.0,46898.0,16,16.0,1.0,15.0,17
3609,regional director,33495.0,86576.0,165793.0,14155.0,16,16.0,1.0,15.0,17
3723,senior marketing analyst,61309.0,79878.0,103009.0,73024.0,7,7.0,0.0,7.0,14
3726,regional account manager,40048.0,65975.0,127534.0,46898.0,19,19.0,5.0,14.0,17
3734,key account manager,51340.0,78000.0,136405.0,46898.0,16,16.0,2.0,14.0,17
3735,senior account director,91350.0,141419.0,191860.0,46898.0,16,16.0,2.0,14.0,17
3737,senior sales representative,40600.0,83123.0,131317.0,152529.0,20,20.0,5.0,15.0,17
3738,sales director,81200.0,156903.0,265806.0,14155.0,18,18.0,4.0,14.0,17
3739,inside sales representative,32809.0,50000.0,86275.0,15948.0,22,22.0,8.0,14.0,17
3781,territory sales representative,32480.0,49228.0,79262.0,152529.0,16,16.0,2.0,14.0,17
3819,communications director,40947.0,74250.0,148928.0,13674.0,16,16.0,2.0,14.0,14
3855,communications manager,49864.0,80891.0,116478.0,40390.0,18,18.0,4.0,14.0,14
3874,market manager,75542.0,98003.0,131950.0,40390.0,16,16.0,1.0,15.0,17
3878,director of communications,53425.0,94300.0,161876.0,13674.0,14,14.0,4.0,10.0,14
4169,digital project manager,47198.0,72923.0,89283.0,90853.0,3,3.0,0.0,3.0,14
4174,online marketing manager,56367.0,81116.0,112811.0,40390.0,13,13.0,0.0,13.0,14
4175,pharmaceutical sales representative,56580.0,75542.0,105759.0,152529.0,21,21.0,6.0,15.0,17
4198,associate broker,34297.0,58707.0,92340.0,23468.0,16,16.0,2.0,14.0,17
4537,commercial manager,57690.0,90500.0,147859.0,11258.0,9,9.0,1.0,8.0,13
4754,field sales representative,37478.0,51706.0,106345.0,152529.0,14,14.0,0.0,14.0,17
5176,real estate broker,40060.0,78531.0,211380.0,24169.0,10,10.0,1.0,9.0,17
5177,registered representative,36150.0,40000.0,55415.0,263633.0,14,14.0,0.0,14.0,17
5403,media consultant,37613.0,62984.0,95638.0,14378.0,15,15.0,0.0,15.0,17
5517,national account executive,50000.0,94206.0,176768.0,48466.0,16,16.0,2.0,14.0,17
5621,medical sales representative,39649.0,85289.0,165893.0,152529.0,14,14.0,3.0,11.0,17
5691,agent,26983.0,45675.0,94015.0,41535.0,16,16.0,2.0,14.0,17
5693,channel marketing manager,67990.0,98880.0,137541.0,40390.0,8,8.0,1.0,7.0,8
5694,software product manager,78789.0,105391.0,130907.0,33317.0,3,3.0,1.0,2.0,8
5695,director of product development,90374.0,138219.0,194148.0,33317.0,10,10.0,1.0,9.0,8
5696,group product manager,124281.0,155615.0,182055.0,33317.0,7,7.0,1.0,6.0,8
5697,director of product marketing,115873.0,155318.0,196128.0,40390.0,9,9.0,1.0,8.0,8
5698,senior associate brand manager,102761.0,111825.0,116663.0,40390.0,1,1.0,1.0,0.0,14
5863,specialty sales representative,60000.0,83097.0,119742.0,152529.0,16,16.0,3.0,13.0,17
5864,territory representative,35525.0,46880.0,80735.0,152529.0,9,9.0,1.0,8.0,17
5958,professional sales representative,61109.0,80516.0,104565.0,14378.0,22,22.0,7.0,15.0,17
5963,communications consultant,50995.0,76022.0,105245.0,43263.0,15,15.0,2.0,13.0,14
6110,senior pharmaceutical sales representative,73619.0,93380.0,111628.0,152529.0,1,1.0,1.0,0.0,17
6156,marketing,37000.0,60000.0,113548.0,40390.0,14,14.0,0.0,14.0,14
6586,transportation manager,54365.0,74000.0,104131.0,75260.0,9,9.0,1.0,8.0,17
6668,fleet manager,37444.0,44521.0,77754.0,75260.0,15,15.0,2.0,13.0,17
6669,retail sales manager,40120.0,61935.0,80911.0,45179.0,16,16.0,1.0,15.0,17
6706,associate director of admissions,45329.0,60434.0,81625.0,13674.0,2,2.0,0.0,2.0,17
6841,senior sales manager,50923.0,90374.0,161778.0,45179.0,17,17.0,3.0,14.0,17
6921,product development manager,59960.0,93380.0,130058.0,33317.0,14,14.0,1.0,13.0,8
7073,internet sales manager,51436.0,66499.0,102312.0,45179.0,11,11.0,0.0,11.0,17
7078,retail sales representative,33249.0,46451.0,64750.0,152529.0,16,16.0,2.0,14.0,17
7146,broker associate,34297.0,58707.0,92340.0,23468.0,14,14.0,1.0,13.0,17
7223,assistant marketing manager,42277.0,66737.0,98895.0,40390.0,16,16.0,1.0,15.0,14
7239,assistant media planner,30718.0,34250.0,41003.0,16512.0,6,6.0,3.0,3.0,14
7240,senior media planner,51092.0,63728.0,77166.0,41535.0,2,2.0,2.0,0.0,14
7241,media manager,47427.0,65488.0,90273.0,40390.0,11,11.0,4.0,7.0,14
7242,media director,42418.0,104113.0,147656.0,13674.0,11,11.0,2.0,9.0,14
7243,media buyer,35525.0,44289.0,60900.0,41535.0,11,11.0,3.0,8.0,14
7244,associate media director,81069.0,99848.0,127293.0,13674.0,10,10.0,3.0,7.0,14
7246,senior media buyer,55710.0,63793.0,108520.0,41535.0,3,3.0,2.0,1.0,14
7247,director of catering,52505.0,63262.0,87798.0,18100.0,10,10.0,2.0,8.0,17
7287,marketing executive,40164.0,60928.0,144585.0,16512.0,13,13.0,2.0,11.0,17
7315,advertising director,38658.0,100674.0,143526.0,13674.0,15,15.0,2.0,13.0,17
7526,admissions representative,35419.0,42158.0,55415.0,15948.0,20,20.0,6.0,14.0,17
7552,senior sales consultant,59363.0,101500.0,155855.0,14378.0,17,17.0,2.0,15.0,17
7553,group account director,104093.0,159810.0,220356.0,14155.0,14,14.0,1.0,13.0,17
7554,inside sales manager,45675.0,76749.0,140421.0,45179.0,15,15.0,1.0,14.0,17
7603,benefits consultant,39012.0,72258.0,99848.0,43263.0,9,9.0,1.0,8.0,17
7680,admissions officer,34223.0,38570.0,47825.0,20224.0,3,3.0,1.0,2.0,17
7681,key accounts manager,51340.0,78000.0,136405.0,46898.0,4,4.0,1.0,3.0,17
7885,global account manager,69231.0,141836.0,223810.0,46898.0,15,15.0,1.0,14.0,17
7978,sales operations manager,62065.0,92809.0,137984.0,75260.0,15,15.0,1.0,14.0,17
8179,pharmaceutical sales specialist,59064.0,83613.0,99806.0,152529.0,14,14.0,3.0,11.0,17
8180,sales marketing manager,57450.0,69076.0,97478.0,40390.0,14,14.0,0.0,14.0,17
8203,broker,37636.0,66499.0,175327.0,23468.0,17,17.0,2.0,15.0,17
