Source,Target,Type,Id,Label,Weight
88,8,Directed,937,,27.0
88,17,Directed,928,,68.0
88,20,Directed,931,,39.0
88,22,Directed,936,,28.0
88,23,Directed,930,,46.0
88,33,Directed,932,,33.0
88,53,Directed,927,,72.0
88,54,Directed,929,,64.0
88,84,Directed,939,,25.0
88,85,Directed,935,,30.0
88,91,Directed,934,,30.0
88,144,Directed,933,,32.0
88,284,Directed,941,,21.0
88,303,Directed,938,,26.0
88,410,Directed,940,,25.0
89,0,Directed,947,,68.0
89,14,Directed,956,,30.0
89,22,Directed,943,,291.0
89,53,Directed,949,,53.0
89,84,Directed,951,,43.0
89,85,Directed,944,,283.0
89,86,Directed,946,,77.0
89,177,Directed,948,,58.0
89,178,Directed,954,,36.0
89,407,Directed,950,,45.0
89,411,Directed,942,,316.0
89,412,Directed,945,,210.0
89,413,Directed,952,,41.0
89,414,Directed,953,,39.0
89,415,Directed,955,,33.0
90,8,Directed,966,,39.0
90,17,Directed,957,,83.0
90,20,Directed,959,,55.0
90,22,Directed,970,,32.0
90,23,Directed,965,,46.0
90,33,Directed,963,,49.0
90,54,Directed,958,,68.0
90,84,Directed,968,,37.0
90,85,Directed,964,,46.0
90,87,Directed,961,,52.0
90,91,Directed,960,,54.0
90,119,Directed,971,,26.0
90,144,Directed,967,,38.0
90,284,Directed,962,,50.0
90,411,Directed,969,,34.0
91,22,Directed,975,,183.0
91,23,Directed,986,,89.0
91,33,Directed,984,,98.0
91,48,Directed,982,,109.0
91,53,Directed,974,,210.0
91,54,Directed,979,,137.0
91,69,Directed,977,,144.0
91,103,Directed,980,,135.0
91,119,Directed,973,,219.0
91,180,Directed,978,,144.0
91,284,Directed,972,,500.0
91,416,Directed,976,,148.0
91,417,Directed,981,,116.0
91,418,Directed,983,,99.0
91,419,Directed,985,,94.0
92,0,Directed,994,,5.0
92,23,Directed,988,,15.0
92,53,Directed,990,,9.0
92,83,Directed,995,,5.0
92,84,Directed,991,,8.0
92,85,Directed,992,,8.0
92,86,Directed,993,,6.0
92,87,Directed,987,,17.0
92,90,Directed,989,,13.0
93,9,Directed,996,,30.0
94,22,Directed,1004,,138.0
94,95,Directed,997,,580.0
94,100,Directed,1002,,180.0
94,102,Directed,1007,,110.0
94,103,Directed,1008,,76.0
94,119,Directed,1009,,75.0
94,166,Directed,1005,,134.0
94,204,Directed,1006,,113.0
94,388,Directed,1003,,151.0
94,432,Directed,998,,464.0
94,433,Directed,999,,285.0
94,434,Directed,1000,,202.0
94,435,Directed,1001,,185.0
94,436,Directed,1010,,53.0
94,437,Directed,1011,,46.0
95,22,Directed,1026,,41.0
95,78,Directed,1017,,166.0
95,94,Directed,1012,,575.0
95,100,Directed,1022,,57.0
95,102,Directed,1014,,348.0
95,166,Directed,1020,,60.0
95,204,Directed,1016,,182.0
95,388,Directed,1019,,71.0
95,432,Directed,1015,,202.0
95,433,Directed,1021,,60.0
95,436,Directed,1013,,361.0
95,438,Directed,1018,,129.0
95,439,Directed,1023,,50.0
95,440,Directed,1024,,46.0
95,441,Directed,1025,,44.0
96,9,Directed,1027,,24.0
96,54,Directed,1028,,15.0
96,118,Directed,1030,,5.0
96,442,Directed,1029,,10.0
97,20,Directed,1032,,15.0
97,22,Directed,1039,,8.0
97,43,Directed,1045,,6.0
97,48,Directed,1043,,6.0
97,53,Directed,1038,,10.0
97,94,Directed,1033,,14.0
97,95,Directed,1042,,7.0
97,103,Directed,1035,,11.0
97,284,Directed,1031,,17.0
97,419,Directed,1040,,8.0
97,446,Directed,1034,,12.0
97,447,Directed,1036,,11.0
97,448,Directed,1037,,11.0
97,449,Directed,1041,,8.0
97,450,Directed,1044,,6.0
98,9,Directed,1046,,10.0
98,278,Directed,1047,,5.0
99,9,Directed,1048,,13.0
100,22,Directed,1060,,13.0
100,43,Directed,1055,,17.0
100,78,Directed,1054,,20.0
100,94,Directed,1049,,182.0
100,95,Directed,1050,,70.0
100,102,Directed,1057,,16.0
100,166,Directed,1053,,21.0
100,426,Directed,1056,,17.0
100,432,Directed,1052,,26.0
100,434,Directed,1063,,12.0
100,435,Directed,1051,,42.0
100,459,Directed,1058,,16.0
100,460,Directed,1059,,15.0
100,461,Directed,1061,,13.0
100,462,Directed,1062,,12.0
101,53,Directed,1067,,11.0
101,94,Directed,1066,,12.0
101,461,Directed,1064,,37.0
101,463,Directed,1065,,13.0
101,464,Directed,1068,,11.0
101,465,Directed,1069,,11.0
101,466,Directed,1070,,11.0
101,467,Directed,1071,,10.0
101,468,Directed,1072,,10.0
101,469,Directed,1073,,9.0
101,470,Directed,1074,,6.0
102,17,Directed,1089,,39.0
102,43,Directed,1088,,39.0
102,78,Directed,1081,,53.0
102,94,Directed,1078,,155.0
102,95,Directed,1075,,476.0
102,144,Directed,1080,,82.0
102,204,Directed,1079,,95.0
102,432,Directed,1084,,45.0
102,436,Directed,1076,,223.0
102,438,Directed,1086,,42.0
102,441,Directed,1077,,156.0
102,453,Directed,1085,,42.0
102,471,Directed,1082,,53.0
102,472,Directed,1083,,45.0
102,473,Directed,1087,,41.0
103,22,Directed,1091,,1755.0
103,33,Directed,1101,,470.0
103,36,Directed,1093,,1523.0
103,69,Directed,1090,,2874.0
103,71,Directed,1099,,712.0
103,111,Directed,1096,,842.0
103,119,Directed,1092,,1568.0
103,147,Directed,1094,,1406.0
103,176,Directed,1095,,848.0
103,227,Directed,1098,,725.0
103,228,Directed,1097,,755.0
103,230,Directed,1103,,397.0
103,354,Directed,1100,,585.0
103,355,Directed,1104,,372.0
103,474,Directed,1102,,465.0
104,20,Directed,1105,,5.0
104,23,Directed,1106,,5.0
106,17,Directed,1114,,37.0
106,20,Directed,1113,,44.0
106,33,Directed,1111,,46.0
106,43,Directed,1116,,23.0
106,54,Directed,1109,,87.0
106,125,Directed,1121,,19.0
106,144,Directed,1118,,21.0
106,174,Directed,1110,,72.0
106,187,Directed,1120,,20.0
106,213,Directed,1108,,133.0
106,485,Directed,1107,,169.0
106,486,Directed,1112,,46.0
106,487,Directed,1115,,24.0
106,488,Directed,1117,,21.0
106,489,Directed,1119,,21.0
108,490,Directed,1122,,10.0
111,22,Directed,1132,,266.0
111,33,Directed,1130,,325.0
111,36,Directed,1127,,623.0
111,69,Directed,1124,,935.0
111,71,Directed,1131,,311.0
111,103,Directed,1125,,822.0
111,119,Directed,1123,,1607.0
111,121,Directed,1134,,242.0
111,124,Directed,1128,,520.0
111,147,Directed,1126,,685.0
111,214,Directed,1133,,247.0
111,227,Directed,1136,,213.0
111,228,Directed,1129,,492.0
111,269,Directed,1135,,231.0
111,354,Directed,1137,,211.0
112,0,Directed,1139,,71.0
112,14,Directed,1141,,55.0
112,16,Directed,1144,,30.0
112,17,Directed,1143,,46.0
112,20,Directed,1138,,139.0
112,25,Directed,1146,,28.0
112,29,Directed,1149,,21.0
112,30,Directed,1148,,22.0
112,54,Directed,1140,,57.0
112,81,Directed,1152,,19.0
112,155,Directed,1150,,20.0
112,162,Directed,1142,,47.0
112,187,Directed,1145,,28.0
112,395,Directed,1147,,27.0
112,501,Directed,1151,,20.0
113,11,Directed,1158,,48.0
113,33,Directed,1159,,45.0
113,114,Directed,1154,,144.0
113,115,Directed,1153,,196.0
113,116,Directed,1155,,85.0
113,117,Directed,1156,,82.0
113,118,Directed,1161,,42.0
113,120,Directed,1165,,34.0
113,121,Directed,1157,,71.0
113,123,Directed,1166,,31.0
113,125,Directed,1162,,41.0
113,154,Directed,1167,,30.0
113,502,Directed,1160,,44.0
113,503,Directed,1163,,38.0
113,504,Directed,1164,,36.0
114,33,Directed,1173,,37.0
114,36,Directed,1179,,22.0
114,113,Directed,1169,,84.0
114,115,Directed,1168,,292.0
114,116,Directed,1171,,67.0
114,117,Directed,1174,,37.0
114,118,Directed,1172,,60.0
114,119,Directed,1181,,21.0
114,121,Directed,1170,,73.0
114,123,Directed,1177,,25.0
114,154,Directed,1175,,31.0
114,228,Directed,1182,,21.0
114,502,Directed,1180,,22.0
114,503,Directed,1176,,26.0
114,505,Directed,1178,,25.0
115,11,Directed,1191,,26.0
115,54,Directed,1195,,19.0
115,113,Directed,1183,,172.0
115,114,Directed,1194,,23.0
115,116,Directed,1186,,57.0
115,117,Directed,1184,,97.0
115,118,Directed,1189,,30.0
115,121,Directed,1187,,50.0
115,125,Directed,1196,,18.0
115,154,Directed,1188,,39.0
115,503,Directed,1185,,64.0
115,506,Directed,1190,,29.0
115,507,Directed,1192,,25.0
115,508,Directed,1193,,25.0
115,509,Directed,1197,,17.0
116,17,Directed,1208,,17.0
116,33,Directed,1209,,16.0
116,113,Directed,1199,,90.0
116,114,Directed,1198,,92.0
116,115,Directed,1200,,59.0
116,117,Directed,1203,,23.0
116,118,Directed,1202,,25.0
116,119,Directed,1204,,22.0
116,120,Directed,1205,,21.0
116,121,Directed,1206,,20.0
116,278,Directed,1212,,13.0
116,502,Directed,1210,,16.0
116,503,Directed,1201,,44.0
116,510,Directed,1207,,18.0
116,511,Directed,1211,,14.0
117,11,Directed,1213,,144.0
117,54,Directed,1221,,23.0
117,113,Directed,1215,,70.0
117,114,Directed,1216,,54.0
117,115,Directed,1214,,91.0
117,116,Directed,1218,,26.0
117,118,Directed,1224,,16.0
117,119,Directed,1227,,12.0
117,120,Directed,1219,,25.0
117,121,Directed,1225,,16.0
117,125,Directed,1223,,22.0
117,144,Directed,1226,,13.0
117,502,Directed,1222,,23.0
117,504,Directed,1220,,24.0
117,512,Directed,1217,,29.0
118,33,Directed,1232,,432.0
118,43,Directed,1237,,322.0
118,54,Directed,1240,,287.0
118,103,Directed,1242,,284.0
118,121,Directed,1228,,1614.0
118,144,Directed,1235,,340.0
118,228,Directed,1230,,1008.0
118,260,Directed,1231,,729.0
118,505,Directed,1234,,342.0
118,513,Directed,1229,,1457.0
118,514,Directed,1233,,416.0
118,515,Directed,1236,,331.0
118,516,Directed,1238,,313.0
118,517,Directed,1239,,305.0
118,518,Directed,1241,,286.0
119,22,Directed,1251,,918.0
119,36,Directed,1256,,742.0
119,69,Directed,1252,,885.0
119,70,Directed,1255,,749.0
119,71,Directed,1249,,1034.0
119,103,Directed,1247,,1452.0
119,111,Directed,1246,,1641.0
119,124,Directed,1244,,3000.0
119,147,Directed,1245,,2721.0
119,269,Directed,1248,,1337.0
119,271,Directed,1253,,799.0
119,278,Directed,1243,,4466.0
119,519,Directed,1250,,935.0
119,520,Directed,1254,,774.0
119,521,Directed,1257,,468.0
120,11,Directed,1267,,115.0
120,54,Directed,1263,,165.0
120,122,Directed,1258,,512.0
120,124,Directed,1266,,115.0
120,522,Directed,1259,,423.0
120,523,Directed,1260,,319.0
120,524,Directed,1261,,190.0
120,525,Directed,1262,,169.0
120,526,Directed,1264,,158.0
120,527,Directed,1265,,131.0
120,528,Directed,1268,,113.0
120,529,Directed,1269,,111.0
120,530,Directed,1270,,110.0
120,531,Directed,1271,,106.0
120,532,Directed,1272,,106.0
121,20,Directed,1277,,416.0
121,43,Directed,1286,,236.0
121,54,Directed,1281,,302.0
121,103,Directed,1285,,241.0
121,111,Directed,1283,,250.0
121,118,Directed,1273,,1748.0
121,119,Directed,1284,,242.0
121,213,Directed,1287,,228.0
121,228,Directed,1274,,777.0
121,260,Directed,1275,,670.0
121,505,Directed,1280,,333.0
121,513,Directed,1278,,359.0
121,514,Directed,1279,,341.0
121,515,Directed,1276,,600.0
121,533,Directed,1282,,252.0
122,11,Directed,1296,,56.0
122,33,Directed,1293,,70.0
122,119,Directed,1298,,50.0
122,120,Directed,1288,,467.0
122,124,Directed,1300,,44.0
122,278,Directed,1301,,40.0
122,522,Directed,1295,,58.0
122,524,Directed,1297,,54.0
122,525,Directed,1289,,138.0
122,526,Directed,1290,,135.0
122,527,Directed,1291,,93.0
122,528,Directed,1299,,50.0
122,529,Directed,1292,,73.0
122,532,Directed,1294,,65.0
122,534,Directed,1302,,33.0
123,103,Directed,1311,,6.0
123,113,Directed,1304,,19.0
123,114,Directed,1305,,19.0
123,115,Directed,1314,,5.0
123,116,Directed,1310,,7.0
123,118,Directed,1307,,8.0
123,119,Directed,1313,,5.0
123,121,Directed,1308,,8.0
123,154,Directed,1306,,8.0
123,158,Directed,1312,,6.0
123,176,Directed,1309,,7.0
123,506,Directed,1303,,22.0
123,535,Directed,1315,,5.0
123,536,Directed,1316,,5.0
124,36,Directed,1321,,416.0
124,43,Directed,1326,,342.0
124,71,Directed,1324,,367.0
124,103,Directed,1323,,385.0
124,111,Directed,1320,,523.0
124,119,Directed,1317,,2897.0
124,147,Directed,1319,,645.0
124,174,Directed,1327,,282.0
124,213,Directed,1331,,215.0
124,227,Directed,1330,,224.0
124,269,Directed,1322,,397.0
124,278,Directed,1318,,1485.0
124,519,Directed,1328,,247.0
124,537,Directed,1325,,363.0
124,538,Directed,1329,,238.0
125,36,Directed,1333,,229.0
125,43,Directed,1344,,129.0
125,54,Directed,1346,,91.0
125,118,Directed,1335,,207.0
125,121,Directed,1342,,134.0
125,144,Directed,1340,,159.0
125,174,Directed,1336,,192.0
125,213,Directed,1334,,221.0
125,227,Directed,1343,,130.0
125,228,Directed,1339,,166.0
125,260,Directed,1332,,295.0
125,487,Directed,1341,,137.0
125,491,Directed,1338,,177.0
125,539,Directed,1337,,192.0
125,540,Directed,1345,,105.0
126,12,Directed,1348,,544.0
126,22,Directed,1350,,450.0
126,23,Directed,1353,,175.0
126,48,Directed,1360,,61.0
126,70,Directed,1356,,135.0
126,127,Directed,1347,,564.0
126,128,Directed,1351,,433.0
126,129,Directed,1349,,499.0
126,130,Directed,1357,,111.0
126,131,Directed,1352,,229.0
126,132,Directed,1354,,157.0
126,133,Directed,1355,,150.0
126,135,Directed,1358,,106.0
126,136,Directed,1361,,51.0
126,137,Directed,1359,,78.0
127,12,Directed,1365,,257.0
127,17,Directed,1374,,77.0
127,20,Directed,1373,,84.0
127,22,Directed,1366,,224.0
127,23,Directed,1370,,114.0
127,33,Directed,1375,,69.0
127,70,Directed,1371,,110.0
127,126,Directed,1363,,524.0
127,128,Directed,1364,,413.0
127,129,Directed,1362,,525.0
127,131,Directed,1372,,104.0
127,132,Directed,1376,,67.0
127,133,Directed,1368,,120.0
127,135,Directed,1369,,118.0
127,137,Directed,1367,,146.0
128,12,Directed,1387,,163.0
128,17,Directed,1381,,283.0
128,20,Directed,1389,,143.0
128,22,Directed,1377,,479.0
128,33,Directed,1383,,253.0
128,36,Directed,1391,,133.0
128,54,Directed,1388,,159.0
128,103,Directed,1386,,194.0
128,126,Directed,1380,,319.0
128,127,Directed,1379,,323.0
128,131,Directed,1390,,137.0
128,133,Directed,1385,,210.0
128,144,Directed,1382,,266.0
128,157,Directed,1384,,245.0
128,541,Directed,1378,,423.0
129,12,Directed,1394,,116.0
129,22,Directed,1395,,83.0
129,23,Directed,1402,,32.0
129,70,Directed,1398,,42.0
129,126,Directed,1392,,294.0
129,127,Directed,1404,,31.0
129,131,Directed,1393,,126.0
129,133,Directed,1401,,33.0
129,137,Directed,1396,,71.0
129,364,Directed,1399,,37.0
129,542,Directed,1397,,42.0
129,543,Directed,1400,,34.0
129,544,Directed,1403,,32.0
129,545,Directed,1405,,30.0
129,546,Directed,1406,,26.0
130,12,Directed,1407,,234.0
130,23,Directed,1414,,40.0
130,70,Directed,1412,,46.0
130,126,Directed,1408,,151.0
130,127,Directed,1410,,58.0
130,128,Directed,1409,,67.0
130,129,Directed,1413,,44.0
130,131,Directed,1416,,27.0
130,132,Directed,1411,,51.0
130,133,Directed,1415,,35.0
130,134,Directed,1419,,17.0
130,135,Directed,1418,,17.0
130,136,Directed,1417,,18.0
130,547,Directed,1420,,11.0
130,548,Directed,1421,,8.0
131,126,Directed,1431,,8.0
131,128,Directed,1425,,35.0
131,129,Directed,1422,,73.0
131,136,Directed,1427,,11.0
131,137,Directed,1424,,55.0
131,543,Directed,1430,,9.0
131,549,Directed,1423,,72.0
131,550,Directed,1426,,19.0
131,551,Directed,1428,,10.0
131,552,Directed,1429,,9.0
131,553,Directed,1432,,7.0
131,554,Directed,1433,,7.0
131,555,Directed,1434,,6.0
131,556,Directed,1435,,6.0
132,12,Directed,1437,,98.0
132,22,Directed,1438,,75.0
132,23,Directed,1440,,32.0
132,70,Directed,1448,,12.0
132,126,Directed,1436,,154.0
132,128,Directed,1439,,40.0
132,129,Directed,1443,,24.0
132,130,Directed,1441,,32.0
132,131,Directed,1442,,30.0
132,133,Directed,1445,,19.0
132,135,Directed,1444,,20.0
132,137,Directed,1447,,13.0
132,546,Directed,1446,,19.0
132,557,Directed,1449,,10.0
132,558,Directed,1450,,9.0
133,12,Directed,1453,,116.0
133,17,Directed,1458,,36.0
133,22,Directed,1452,,119.0
133,23,Directed,1456,,65.0
133,70,Directed,1465,,17.0
133,126,Directed,1451,,179.0
133,127,Directed,1454,,98.0
133,129,Directed,1455,,83.0
133,130,Directed,1464,,18.0
133,131,Directed,1457,,43.0
133,132,Directed,1460,,33.0
133,157,Directed,1462,,22.0
133,368,Directed,1459,,35.0
133,541,Directed,1463,,19.0
133,559,Directed,1461,,28.0
134,12,Directed,1466,,81.0
134,22,Directed,1469,,18.0
134,23,Directed,1479,,6.0
134,70,Directed,1474,,9.0
134,126,Directed,1467,,62.0
134,127,Directed,1468,,22.0
134,128,Directed,1470,,17.0
134,129,Directed,1471,,15.0
134,130,Directed,1473,,10.0
134,131,Directed,1472,,11.0
134,132,Directed,1476,,8.0
134,135,Directed,1478,,7.0
134,278,Directed,1477,,7.0
134,543,Directed,1475,,9.0
134,560,Directed,1480,,5.0
135,12,Directed,1491,,103.0
135,22,Directed,1487,,180.0
135,33,Directed,1492,,86.0
135,70,Directed,1481,,807.0
135,119,Directed,1483,,313.0
135,124,Directed,1486,,180.0
135,126,Directed,1488,,150.0
135,127,Directed,1489,,124.0
135,271,Directed,1482,,409.0
135,278,Directed,1490,,122.0
135,359,Directed,1484,,308.0
135,561,Directed,1485,,201.0
135,562,Directed,1493,,79.0
135,563,Directed,1494,,64.0
135,564,Directed,1495,,61.0
136,12,Directed,1497,,27.0
136,22,Directed,1501,,10.0
136,23,Directed,1502,,9.0
136,126,Directed,1498,,26.0
136,128,Directed,1500,,14.0
136,129,Directed,1496,,34.0
136,130,Directed,1504,,8.0
136,131,Directed,1499,,22.0
136,133,Directed,1505,,7.0
136,134,Directed,1506,,5.0
136,137,Directed,1503,,9.0
136,565,Directed,1507,,5.0
137,12,Directed,1512,,35.0
137,20,Directed,1522,,7.0
137,22,Directed,1513,,22.0
137,70,Directed,1516,,12.0
137,87,Directed,1519,,8.0
137,126,Directed,1511,,45.0
137,128,Directed,1509,,54.0
137,129,Directed,1508,,67.0
137,131,Directed,1510,,54.0
137,133,Directed,1518,,8.0
137,144,Directed,1514,,18.0
137,365,Directed,1517,,12.0
137,543,Directed,1515,,18.0
137,545,Directed,1520,,8.0
137,566,Directed,1521,,8.0
138,13,Directed,1525,,143.0
138,23,Directed,1529,,112.0
138,48,Directed,1532,,85.0
138,71,Directed,1531,,91.0
138,103,Directed,1523,,308.0
138,118,Directed,1528,,128.0
138,119,Directed,1526,,136.0
138,121,Directed,1534,,79.0
138,140,Directed,1537,,68.0
138,141,Directed,1527,,135.0
138,144,Directed,1533,,85.0
138,176,Directed,1530,,94.0
138,179,Directed,1536,,69.0
138,567,Directed,1524,,150.0
138,568,Directed,1535,,77.0
139,13,Directed,1538,,36.0
139,23,Directed,1542,,12.0
139,33,Directed,1550,,8.0
139,48,Directed,1544,,10.0
139,71,Directed,1552,,7.0
139,103,Directed,1541,,16.0
139,111,Directed,1549,,8.0
139,119,Directed,1540,,20.0
139,138,Directed,1539,,35.0
139,146,Directed,1545,,10.0
139,179,Directed,1543,,11.0
139,569,Directed,1546,,10.0
139,570,Directed,1547,,9.0
139,571,Directed,1548,,9.0
139,572,Directed,1551,,8.0
140,12,Directed,1567,,5.0
140,13,Directed,1554,,33.0
140,23,Directed,1562,,7.0
140,48,Directed,1557,,13.0
140,103,Directed,1555,,32.0
140,119,Directed,1556,,13.0
140,138,Directed,1553,,60.0
140,139,Directed,1559,,10.0
140,141,Directed,1564,,7.0
140,146,Directed,1558,,11.0
140,147,Directed,1561,,7.0
140,342,Directed,1560,,8.0
140,568,Directed,1565,,7.0
140,573,Directed,1563,,7.0
140,574,Directed,1566,,7.0
141,22,Directed,1571,,139.0
141,71,Directed,1582,,34.0
141,103,Directed,1574,,71.0
141,111,Directed,1578,,43.0
141,118,Directed,1577,,55.0
141,119,Directed,1568,,194.0
141,121,Directed,1575,,67.0
141,124,Directed,1576,,62.0
141,138,Directed,1572,,126.0
141,147,Directed,1581,,37.0
141,278,Directed,1570,,140.0
141,444,Directed,1573,,119.0
141,567,Directed,1569,,164.0
141,568,Directed,1580,,39.0
141,575,Directed,1579,,42.0
142,13,Directed,1584,,22.0
142,22,Directed,1583,,25.0
142,103,Directed,1586,,11.0
142,111,Directed,1591,,6.0
142,118,Directed,1587,,9.0
142,119,Directed,1585,,12.0
142,141,Directed,1588,,9.0
142,145,Directed,1594,,5.0
142,147,Directed,1593,,6.0
142,278,Directed,1589,,8.0
142,444,Directed,1592,,6.0
142,567,Directed,1590,,8.0
143,20,Directed,1601,,37.0
143,22,Directed,1597,,68.0
143,33,Directed,1607,,19.0
143,111,Directed,1609,,18.0
143,118,Directed,1595,,199.0
143,119,Directed,1598,,54.0
143,121,Directed,1596,,106.0
143,124,Directed,1606,,22.0
143,138,Directed,1605,,25.0
143,278,Directed,1604,,25.0
143,444,Directed,1602,,33.0
143,513,Directed,1599,,52.0
143,516,Directed,1608,,19.0
143,567,Directed,1603,,30.0
143,576,Directed,1600,,39.0
144,17,Directed,1614,,904.0
144,20,Directed,1617,,683.0
144,22,Directed,1620,,552.0
144,33,Directed,1611,,1903.0
144,43,Directed,1622,,428.0
144,54,Directed,1610,,5425.0
144,118,Directed,1619,,557.0
144,187,Directed,1616,,758.0
144,213,Directed,1613,,949.0
144,260,Directed,1624,,397.0
144,285,Directed,1615,,769.0
144,477,Directed,1612,,1184.0
144,577,Directed,1618,,666.0
144,578,Directed,1621,,502.0
144,579,Directed,1623,,401.0
145,13,Directed,1625,,19.0
145,22,Directed,1626,,15.0
145,23,Directed,1636,,5.0
145,33,Directed,1631,,6.0
145,89,Directed,1632,,6.0
145,118,Directed,1627,,13.0
145,119,Directed,1628,,9.0
145,124,Directed,1630,,6.0
145,142,Directed,1637,,5.0
