accounts payable clerk,937,28845,35328,44658
data entry operator,938,,,
accounting clerk,939,29271,36110,46181
data entry specialist,940,,,
office clerk,941,,,
medical secretary,942,27278,38276,48305
health unit coordinator,943,,,
medical records clerk,944,,,
lpn charge nurse,945,,,
lpn staff nurse,946,,,
lpn supervisor,947,,,
rn staff nurse,948,42852,60434,88724
school nurse,949,25196,44377,59123
nurse,950,41290,63174,92668
lvn,951,,,
senior executive assistant,952,55132,69823,95551
executive assistant to ceo,953,,,
executive,954,65000,115490,250000
treasurer,955,56729,92862,160542
clinical associate,956,52408,96408,200786
member of tribunals,957,,,
assistant physician,958,77582,90000,111610
acting medical director,959,,,
trustee,960,,,
medical director emergency department,961,,,
physician advisor,962,,,
locums em physician,963,,,
chairman board of directors,964,,,
senior medical director,965,150094,260000,307828
director medical affairs,966,,,
section chief,967,56122,72849,158663
senior auditor,968,60946,76162,97531
co founder,969,,,
vice president of sales,970,84062,160000,280872
administrator,971,35466,55415,96425
senior product manager,972,101442,129501,158469
product marketing manager,973,78684,111587,144516
associate product manager,974,56605,75355,111894
internal medicine staff physician,975,,,
house call physician,976,,,
locum tenens internal medicine staff physician,977,,,
urgent care physician,978,,,
emergency room physician,979,158953,198808,292167
secondary teacher,980,36451,48800,62340
chief,981,,,
psychiatric instructor,982,,,
co administrator,983,,,
private,984,,,
consultant psychiatrist,985,,,
head of pharmacy and therapeutics committee,986,,,
inpatient ward administrator,987,,,
senior consultant psychiatrist,988,,,
senior medical staff fellow,989,,,
staff rn,990,46451,66000,92903
clinical coordinator,991,39929,49874,67561
physical therapist assistant,992,,,
athletic trainer,993,33063,41290,77850
ceo,994,,,
sub investigator,995,,,
life support coordinator,996,,,
senior medical officer,997,,,
active staff surgeon,998,,,
adjunct clinical instructor,999,,,
pediatric intensivist,1000,159589,208515,271722
adjunct assistant professor,1001,66064,88697,121914
assistant clinical professor,1002,97774,184784,259853
staff neurologist,1003,,,
virginia,1004,,,
administration medical dental staff meeting tmc,1005,,,
chief resident cedars,1006,,,
dio,1007,,,
hematology rotation instructor,1008,,,
hematopathology elective rotation director and instructor,1009,,,
chemist,1010,43167,55038,80909
machine operator,1011,23733,37605,53537
laboratory technician,1012,29948,38000,56774
house executive committee cedars,1013,,,
pathologist and director,1014,,,
licensed practical nurse charge nurse,1015,,,
clinical nurse,1016,55592,75110,91730
license practical nurse,1017,27803,41528,53762
travel nurse,1018,,,
agency nurse,1019,,,
home health nurse,1020,,,
head nurse,1021,,,
staff,1022,32584,54280,77246
registered nurse ii,1023,,,
young fam,1024,,,
health care specialist staff sergeant,1025,,,
field nurse,1026,,,
prn nurse practitioner,1027,,,
adult nurse practitioner,1028,,,
staff registered nurse,1029,,,
rn supervisor,1030,,,
rn charge nurse,1031,,,
rn ii,1032,,,
occupational health nurse,1033,,,
assistant director of nursing,1034,56226,65971,85154
mds coordinator,1035,,,
clinical supervisor,1036,37492,58573,75900
program coordinator,1037,34021,43340,58477
director of clinical services,1038,,,
er nurse,1039,,,
rn unit manager,1040,,,
ophthalmic technician,1041,,,
registered nurse charge nurse,1042,,,
quality assurance clerk,1043,,,
middle school registered nurse,1044,,,
home health aide supervisor,1045,,,
rn consultant,1046,,,
community health nurse,1047,,,
private duty nurse,1048,,,
rn team leader,1049,,,
assistant nurse manager,1050,76789,98064,152731
nurse case manager,1051,58037,65455,76387
psychiatric nurse,1052,,,
staff development coordinator,1053,,,
administrative nursing supervisor,1054,,,
clinical manager,1055,55467,80494,132527
student nurse clinical rotation,1056,,,
registered nurse rn,1057,,,
personal care assistant,1058,,,
plsql developer,1059,,,
quality analyst,1060,48047,67453,79046
urgent care physician assistant,1061,,,
physician assistant internal medicine,1062,,,
physician assistant primary care,1063,,,
rn instructor,1064,,,
manufacturers representative,1065,,,
clinical echocardiographer,1066,,,
pain management specialist,1067,,,
business manager,1068,48870,88753,132946
medical lab technologist,1069,,,
chief of staff,1070,77677,134490,170308
co director,1071,,,
clinical preceptor,1072,,,
global medical affairs director,1073,,,
senior manager parkinsons disease clinical team leader,1074,,,
clinical research associate,1075,42529,60900,91358
clinical research manager,1076,72854,97629,140804
associate intern,1077,,,
medical practice,1078,,,
neurology resident,1079,50464,60768,63379
lead instructional designer,1080,,,
training specialist,1081,40258,56774,85463
trainer,1082,34182,49874,77340
instructional design consultant,1083,,,
technical trainer,1084,47400,72748,99049
content editor,1085,36008,46000,71516
information manager,1086,,,
design architect,1087,52268,66909,96903
website developer,1088,43499,67937,98649
copy development and project editor,1089,,,
technical writing consultant,1090,,,
solo technical writer,1091,,,
technical publications manager,1092,,,
manager of technical publications,1093,,,
proposal manager,1094,63100,88276,124883
independent consultanttechnical writer,1095,,,
grant writer,1096,35525,50505,63793
technical proposal writer,1097,,,
proposal editor,1098,,,
tech writer,1099,40804,62478,95223
system developer,1100,58871,83872,115724
nortel remote,1101,,,
drafting supervisor,1102,,,
executive producer,1103,63468,131682,187784
supervising producer,1104,,,
quality assurance analyst,1105,50222,64178,83206
software quality analyst,1106,55002,66280,82620
senior software tester,1107,69534,90118,111468
senior qa analyst,1108,65000,82931,104800
software qa engineer,1109,61747,92500,122271
news editor,1110,29351,57413,122059
staff reporter,1111,26710,44332,60003
anchor,1112,,,
freelance reporter,1113,,,
proofreader,1114,30418,45675,56549
freelance copywriter,1115,,,
content writer,1116,27557,32240,50600
contributing editor,1117,,,
on staff editor,1118,,,
promo producer,1119,,,
assistant managing editor,1120,38276,62000,123871
production editor,1121,36000,44689,54614
senior writer,1122,58634,80843,105395
consulting editor,1123,,,
senior technical information developer,1124,,,
technical writer staff,1125,52736,103226,129931
field service representative,1126,35205,58145,82763
product support engineer,1127,57246,76500,110817
electronic technician ii,1128,,,
technical writerpermanent,1129,,,
electronic technician iii,1130,,,
business strategies advisor,1131,,,
field service representative fujitsu,1132,,,
product support engineer fujitsu,1133,,,
temp substitute teacher,1134,,,
senior technical writer staff,1135,,,
contractor senior technical writer,1136,,,
contract writer,1137,,,
financial advisor,1138,31648,55471,114610
senior technical writer and consultant,1139,,,
contract specialist,1140,43742,67988,92903
sap technical writer,1141,,,
senior pharmaceutical technical writer,1142,,,
senior rfp technical writer,1143,,,
help desk,1144,29123,41615,56827
project coordinator consultant,1145,,,
assistant team leader consultant,1146,,,
team leader consultantteam leader,1147,,,
research writer,1148,,,
senior ittl technical writer,1149,,,
data manager,1150,40580,59359,92392
management analyst,1151,46981,62473,88501
lecturer in,1152,,,
documentation consultant,1153,,,
staff technical writer,1154,52736,103226,129931
personal banker,1155,32000,39390,50750
head teller,1156,25389,32136,39879
senior teller,1157,22779,28058,34703
lead teller,1158,25000,29158,35000
security supervisor,1159,28214,37682,50807
armed security officer,1160,,,
driver,1161,22066,47845,77517
loss prevention officer,1162,,,
correctional officer,1163,27743,38013,56130
public safety officer,1164,,,
warehouse worker,1165,21418,30225,43173
delivery driver,1166,18518,40000,78280
porter,1167,,,
janitor,1168,20000,30450,72442
maintenance worker,1169,,,
housekeeping,1170,,,
senior litigation paralegal,1171,,,
bankruptcy paralegal,1172,,,
project assistant,1173,30450,38830,49946
contract paralegal,1174,,,
senior software and technology licensing counsel,1175,,,
senior corporate counsel,1176,151525,194622,226138
senior counsel,1177,137131,182700,251798
associate general counsel,1178,114623,183054,235620
title examiner processor,1179,,,
real estate paralegal,1180,,,
title officer,1181,,,
title office manager,1182,,,
title searcher,1183,,,
right of way agent,1184,,,
inventory specialist,1185,25497,39288,56433
closing coordinator,1186,,,
loan processor,1187,30453,41453,54198
administrative secretary,1188,28793,37466,55962
litigation attorney,1189,,,
senior litigation associate,1190,,,
sole practitioner,1191,,,
speech language pathology graduate clinician,1192,,,
esl instructor,1193,32936,40424,50518
research and teaching assistant,1194,,,
trainee engineer,1195,40623,74811,77500
trainee process engineer,1196,,,
structural designer,1197,42972,62305,86462
professor,1198,54924,117740,211369
departments representative,1199,,,
consultant team lead techno functional analyst,1200,,,
senior technical consultant,1201,79742,102786,130172
senior java architect,1202,,,
senior jee architect,1203,,,
senior analyst programmer,1204,76702,93520,126629
application programmer,1205,57938,70154,93385
junior architect,1206,45579,53959,66012
assistant project manager,1207,78526,86448,98678
project associate,1208,57986,64554,70228
construction laborer,1209,,,
carpenter,1210,29166,46451,77174
college of architecture computer lab assistant,1211,,,
library assistant,1212,19763,30968,47239
cad operator,1213,,,
design manager,1214,66020,98577,154838
architect intern,1215,41719,53180,59708
architect consultantcoordinator,1216,,,
senior job captain,1217,,,
cad drafter,1218,35747,49868,57731
architectural draftsman,1219,,,
drafting technician,1220,,,
senior architectural designer,1221,58133,80746,97564
interior designer,1222,38305,50116,72112
cad manager,1223,,,
architect senior project manager,1224,,,
project management,1225,81285,96425,125460
lead detailer,1226,,,
realtor associate,1227,,,
managing architect,1228,,,
designer project manager,1229,,,
pa phase ii,1230,,,
thomas v ashbahian architect,1231,,,
assistant principal,1232,58316,69294,100428
senior project designer,1233,70694,81258,100700
design intern,1234,,,
graduate intern,1235,,,
architectural project manager,1236,48149,68769,111161
draftsperson,1237,,,
interior design,1238,38305,50116,72112
canstruction,1239,,,
assistant designer,1240,36540,45414,53161
design drafter,1241,34614,50000,58102
product designer,1242,42782,72830,127140
senior drafter,1243,,,
detailer,1244,,,
seniorelectrical designer,1245,,,
todesigner,1246,,,
toelectrical designer,1247,,,
electrical draftsman,1248,,,
instrument designer,1249,,,
facility engineer,1250,68624,95077,137127
printed circuit board designer,1251,,,
electrical design squad supervisor,1252,,,
